feature,gene,importance,abs_importance,importance_type,antibiotic,model,model_label
amr__mara,mara,0.005389,0.005389,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__gadw,gadw,0.004907,0.004907,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_subclass_b1_metallo-beta-lactamase_ndm-5,multispecies_subclass_b1_metallo-beta-lactamase_ndm-5,0.004575,0.004575,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__aac6-ib-cr,aac6-ib-cr,0.004467,0.004467,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_tetracycline_efflux_mfs_transporter_tetb,multispecies_tetracycline_efflux_mfs_transporter_tetb,0.00443,0.00443,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__folp,folp,0.004427,0.004427,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__escherichia_coli_soxr_with_mutation_conferring_antibiotic_resistance,escherichia_coli_soxr_with_mutation_conferring_antibiotic_resistance,-0.00434,0.00434,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_acref-tolc_membrane_fusion_component_acre,multidrug_efflux_system_acref-tolc_membrane_fusion_component_acre,0.004197,0.004197,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__aada3,aada3,0.00332,0.00332,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__epta_1,epta_1,-0.003304,0.003304,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_class_a_extended-spectrum_beta-lactamase_ctx-m-14,multispecies_class_a_extended-spectrum_beta-lactamase_ctx-m-14,0.003258,0.003258,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__erea_family_erythromycin_esterase,erea_family_erythromycin_esterase,-0.003117,0.003117,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__sulfonamide-resistant_dihydropteroate_synthase_sul2,sulfonamide-resistant_dihydropteroate_synthase_sul2,-0.002969,0.002969,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__emrab-tolc,emrab-tolc,0.002422,0.002422,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__trimethoprim-resistant_dihydrofolate_reductase_dfra7,trimethoprim-resistant_dihydrofolate_reductase_dfra7,-0.002165,0.002165,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__ddla,ddla,-0.002014,0.002014,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__class_d_beta-lactamase_ec_3.5.2.6_oxa-1_family,class_d_beta-lactamase_ec_3.5.2.6_oxa-1_family,0.001958,0.001958,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_inner_membrane_protondrug_antiporter_rnd_type_mexb_of_mexab-oprm,multidrug_efflux_system_inner_membrane_protondrug_antiporter_rnd_type_mexb_of_mexab-oprm,0.001883,0.001883,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__mdtg,mdtg,0.001624,0.001624,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__mdtp,mdtp,-0.001577,0.001577,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__pmrb,pmrb,-0.001277,0.001277,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__dihydrofolate_reductase_ec_1.5.1.3,dihydrofolate_reductase_ec_1.5.1.3,0.001175,0.001175,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__dna_topoisomerase_iv_subunit_a_ec_5.99.1.3,dna_topoisomerase_iv_subunit_a_ec_5.99.1.3,0.001085,0.001085,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__yuso,yuso,0.000921,0.000921,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_mdtabc-tolc_membrane_fusion_component_mdta,multidrug_efflux_system_mdtabc-tolc_membrane_fusion_component_mdta,-0.000718,0.000718,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__mdtk,mdtk,-0.000625,0.000625,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_streptothricin_n-acetyltransferase_sat1,multispecies_streptothricin_n-acetyltransferase_sat1,0.000262,0.000262,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__sat-2,sat-2,0.000195,0.000195,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__mdtc,mdtc,4.3e-05,4.3e-05,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__x_4-deoxy-4-formamido-l-arabinose-phosphoundecaprenol_deformylase_arnd_ec_3.5.1.n3,x_4-deoxy-4-formamido-l-arabinose-phosphoundecaprenol_deformylase_arnd_ec_3.5.1.n3,-0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__two-component_transcriptional_regulatory_protein_basrpmra_activated_by_basspmrb,two-component_transcriptional_regulatory_protein_basrpmra_activated_by_basspmrb,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__abc-type_siderophore_export_system_fused_atpase_and_permease_components,abc-type_siderophore_export_system_fused_atpase_and_permease_components,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_ant3-ia_family_aminoglycoside_nucleotidyltransferase_aada2,multispecies_ant3-ia_family_aminoglycoside_nucleotidyltransferase_aada2,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_aminoglycoside_o-phosphotransferase_aph6-id,multispecies_aminoglycoside_o-phosphotransferase_aph6-id,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__dna_topoisomerase_iv_subunit_b_ec_5.99.1.3,dna_topoisomerase_iv_subunit_b_ec_5.99.1.3,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__dna_gyrase_subunit_b_ec_5.99.1.3,dna_gyrase_subunit_b_ec_5.99.1.3,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__ec-13,ec-13,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__evgs,evgs,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__acra_1,acra_1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__trimethoprim-resistant_dihydrofolate_reductase_dfra17,trimethoprim-resistant_dihydrofolate_reductase_dfra17,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__tuf1,tuf1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__gyrb,gyrb,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__transcriptional_regulatory_protein_phop,transcriptional_regulatory_protein_phop,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__acrad-tolc,acrad-tolc,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__glycerophosphoryl_diester_phosphodiesterase_ec_3.1.4.46,glycerophosphoryl_diester_phosphodiesterase_ec_3.1.4.46,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__yegm,yegm,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__aac3-iie,aac3-iie,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__glpt,glpt,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__ycel,ycel,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__x_1-deoxy-d-xylulose_5-phosphate_reductoisomerase_ec_1.1.1.267,x_1-deoxy-d-xylulose_5-phosphate_reductoisomerase_ec_1.1.1.267,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__aada,aada,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__yeeo,yeeo,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__acrz_membrane_protein_associated_with_acrab-tolc_multidrug_efflux_pump,acrz_membrane_protein_associated_with_acrab-tolc_multidrug_efflux_pump,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycoside_3-phosphotransferase_ec_2.7.1.87_aph3-i,aminoglycoside_3-phosphotransferase_ec_2.7.1.87_aph3-i,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycoside_3-phosphotransferase_ec_2.7.1.95_aph3-i,aminoglycoside_3-phosphotransferase_ec_2.7.1.95_aph3-i,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycoside_n-acetyltransferase_aac3-via,aminoglycoside_n-acetyltransferase_aac3-via,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__escherichia_coli_ef-tu_mutants_conferring_resistance_to_pulvomycin,escherichia_coli_ef-tu_mutants_conferring_resistance_to_pulvomycin,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__mfd,mfd,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_resistance_regulator_emrr_mpra,multidrug_resistance_regulator_emrr_mpra,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_class_a_broad-spectrum_beta-lactamase_tem-1,multispecies_class_a_broad-spectrum_beta-lactamase_tem-1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__extended-spectrum_class_a_beta-lactamase_ctx-m-14,extended-spectrum_class_a_beta-lactamase_ctx-m-14,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__flor_family,flor_family,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__extended-spectrum_class_c_beta-lactamase_cmy-42,extended-spectrum_class_c_beta-lactamase_cmy-42,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__fabi,fabi,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__oxa-1,oxa-1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__pare,pare,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__bleomycin_resistance_protein,bleomycin_resistance_protein,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__cat,cat,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__maca_1,maca_1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__lysr_family_transcriptional_activator_leuo,lysr_family_transcriptional_activator_leuo,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__cysb,cysb,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_trimethoprim-resistant_dihydrofolate_reductase_dfra7,multispecies_trimethoprim-resistant_dihydrofolate_reductase_dfra7,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__cmy-2,cmy-2,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_trimethoprim-resistant_dihydrofolate_reductase_dfra12,multispecies_trimethoprim-resistant_dihydrofolate_reductase_dfra12,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__cmla1,cmla1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_type_a-1_chloramphenicol_o-acetyltransferase,multispecies_type_a-1_chloramphenicol_o-acetyltransferase,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_class_a_extended-spectrum_beta-lactamase_shv-12,multispecies_class_a_extended-spectrum_beta-lactamase_shv-12,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__chloramphenicol_o-acetyltransferase_ec_2.3.1.28_cata1cata4_family,chloramphenicol_o-acetyltransferase_ec_2.3.1.28_cata1cata4_family,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__chloramphenicol_efflux_mfs_transporter_cmla1,chloramphenicol_efflux_mfs_transporter_cmla1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__cdp-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase_ec_2.7.8.5,cdp-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase_ec_2.7.8.5,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_quaternary_ammonium_compound_efflux_smr_transporter_qacl,multispecies_quaternary_ammonium_compound_efflux_smr_transporter_qacl,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__cyclic_amp_receptor_protein,cyclic_amp_receptor_protein,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__dna-directed_rna_polymerase_beta_subunit_ec_2.7.7.6,dna-directed_rna_polymerase_beta_subunit_ec_2.7.7.6,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_quaternary_ammonium_compound_efflux_smr_transporter_qace_delta_1,multispecies_quaternary_ammonium_compound_efflux_smr_transporter_qace_delta_1,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
amr__dfra7,dfra7,0.0,0.0,coeficiente_logistico_absoluto,ciprofloxacin,logistic_regression_balanced,Regresión logística balanceada
